oracle_candidate_id,proxy_id,proxy_family,oracle_fires,proxy_fires,intersection,precision_vs_oracle,recall_vs_oracle,jaccard_overlap,rows
confidence_lcb164_m2p5_r0_g0p7,D_m2_g0.7_l0.5,runtime_lcb_proxy,208,298,184,0.6174496644295302,0.8846153846153846,0.5714285714285714,6006
confidence_lcb164_m2p5_r0_g0p7,D_m2_g0.7_l1,runtime_lcb_proxy,208,284,180,0.6338028169014085,0.8653846153846154,0.5769230769230769,6006
confidence_lcb164_m2p5_r0_g0p7,D_m2_g0.7_l1.64,runtime_lcb_proxy,208,256,167,0.65234375,0.8028846153846154,0.5622895622895623,6006
confidence_lcb164_m2p5_r0_g0p7,D_m2_g0.7_l1.96,runtime_lcb_proxy,208,248,163,0.657258064516129,0.7836538461538461,0.5563139931740614,6006
confidence_lcb164_m2p5_r0_g0p7,E_m2_g0.7,source_filtered_runtime_proxy,208,263,149,0.5665399239543726,0.7163461538461539,0.46273291925465837,6006
confidence_lcb164_m2p5_r0_g0p7,A_m2_g0.75,predicted_delta_gate,208,362,207,0.5718232044198895,0.9951923076923077,0.5702479338842975,6006
confidence_lcb164_m2p5_r0_g0p7,B_m2_g0.75_pm0.25,predicted_delta_gate_ev_margin,208,305,183,0.6,0.8798076923076923,0.5545454545454546,6006
confidence_lcb164_m2p5_r0_g0p7,B_m2_g0.75_pm0.5,predicted_delta_gate_ev_margin,208,268,156,0.582089552238806,0.75,0.4875,6006
confidence_lcb164_m2p5_r0_g0p7,B_m2_g0.75_pm0.75,predicted_delta_gate_ev_margin,208,228,135,0.5921052631578947,0.6490384615384616,0.4485049833887043,6006
confidence_lcb164_m2p5_r0_g0p7,B_m2_g0.75_pm1,predicted_delta_gate_ev_margin,208,187,111,0.5935828877005348,0.5336538461538461,0.3908450704225352,6006
confidence_lcb164_m2p5_r0_g0p7,C_m2_g0.75_k1,predicted_delta_gate_rank_guard,208,286,163,0.5699300699300699,0.7836538461538461,0.49244712990936557,6006
confidence_lcb164_m2p5_r0_g0p7,C_m2_g0.75_k2,predicted_delta_gate_rank_guard,208,325,184,0.5661538461538461,0.8846153846153846,0.5272206303724928,6006
confidence_lcb164_m2p5_r0_g0p7,C_m2_g0.75_k3,predicted_delta_gate_rank_guard,208,347,198,0.5706051873198847,0.9519230769230769,0.5546218487394958,6006
confidence_lcb164_m2p5_r0_g0p7,C_m2_g0.75_k5,predicted_delta_gate_rank_guard,208,354,203,0.5734463276836158,0.9759615384615384,0.5654596100278552,6006
confidence_lcb164_m2p5_r0_g0p7,D_m2_g0.75_l0.5,runtime_lcb_proxy,208,296,183,0.6182432432432432,0.8798076923076923,0.5700934579439252,6006
confidence_lcb164_m2p5_r0_g0p7,D_m2_g0.75_l1,runtime_lcb_proxy,208,283,179,0.6325088339222615,0.8605769230769231,0.5737179487179487,6006
confidence_lcb164_m2p5_r0_g0p7,D_m2_g0.75_l1.64,runtime_lcb_proxy,208,255,166,0.6509803921568628,0.7980769230769231,0.5589225589225589,6006
confidence_lcb164_m2p5_r0_g0p7,D_m2_g0.75_l1.96,runtime_lcb_proxy,208,247,162,0.6558704453441295,0.7788461538461539,0.552901023890785,6006
confidence_lcb164_m2p5_r0_g0p7,E_m2_g0.75,source_filtered_runtime_proxy,208,260,148,0.5692307692307692,0.7115384615384616,0.4625,6006
confidence_lcb164_m2p5_r0_g0p7,A_m2_g0.8,predicted_delta_gate,208,355,207,0.5830985915492958,0.9951923076923077,0.5814606741573034,6006
confidence_lcb164_m2p5_r0_g0p7,B_m2_g0.8_pm0.25,predicted_delta_gate_ev_margin,208,302,183,0.6059602649006622,0.8798076923076923,0.5596330275229358,6006
confidence_lcb164_m2p5_r0_g0p7,B_m2_g0.8_pm0.5,predicted_delta_gate_ev_margin,208,266,156,0.5864661654135338,0.75,0.49056603773584906,6006
confidence_lcb164_m2p5_r0_g0p7,B_m2_g0.8_pm0.75,predicted_delta_gate_ev_margin,208,227,135,0.5947136563876652,0.6490384615384616,0.45,6006
confidence_lcb164_m2p5_r0_g0p7,B_m2_g0.8_pm1,predicted_delta_gate_ev_margin,208,187,111,0.5935828877005348,0.5336538461538461,0.3908450704225352,6006
confidence_lcb164_m2p5_r0_g0p7,C_m2_g0.8_k1,predicted_delta_gate_rank_guard,208,284,163,0.573943661971831,0.7836538461538461,0.49544072948328266,6006
confidence_lcb164_m2p5_r0_g0p7,C_m2_g0.8_k2,predicted_delta_gate_rank_guard,208,318,184,0.5786163522012578,0.8846153846153846,0.5380116959064327,6006
confidence_lcb164_m2p5_r0_g0p7,C_m2_g0.8_k3,predicted_delta_gate_rank_guard,208,340,198,0.5823529411764706,0.9519230769230769,0.5657142857142857,6006
confidence_lcb164_m2p5_r0_g0p7,C_m2_g0.8_k5,predicted_delta_gate_rank_guard,208,347,203,0.5850144092219021,0.9759615384615384,0.5767045454545454,6006
confidence_lcb164_m2p5_r0_g0p7,D_m2_g0.8_l0.5,runtime_lcb_proxy,208,294,183,0.6224489795918368,0.8798076923076923,0.5736677115987461,6006
confidence_lcb164_m2p5_r0_g0p7,D_m2_g0.8_l1,runtime_lcb_proxy,208,281,179,0.6370106761565836,0.8605769230769231,0.5774193548387097,6006
confidence_lcb164_m2p5_r0_g0p7,D_m2_g0.8_l1.64,runtime_lcb_proxy,208,253,166,0.6561264822134387,0.7980769230769231,0.5627118644067797,6006
confidence_lcb164_m2p5_r0_g0p7,D_m2_g0.8_l1.96,runtime_lcb_proxy,208,245,162,0.6612244897959184,0.7788461538461539,0.5567010309278351,6006
confidence_lcb164_m2p5_r0_g0p7,E_m2_g0.8,source_filtered_runtime_proxy,208,257,148,0.5758754863813229,0.7115384615384616,0.4668769716088328,6006
confidence_lcb164_m2p5_r0_g0p7,A_m2_g0.85,predicted_delta_gate,208,349,206,0.5902578796561605,0.9903846153846154,0.5868945868945868,6006
confidence_lcb164_m2p5_r0_g0p7,B_m2_g0.85_pm0.25,predicted_delta_gate_ev_margin,208,297,182,0.6127946127946128,0.875,0.5634674922600619,6006
confidence_lcb164_m2p5_r0_g0p7,B_m2_g0.85_pm0.5,predicted_delta_gate_ev_margin,208,261,155,0.5938697318007663,0.7451923076923077,0.49363057324840764,6006
confidence_lcb164_m2p5_r0_g0p7,B_m2_g0.85_pm0.75,predicted_delta_gate_ev_margin,208,223,134,0.600896860986547,0.6442307692307693,0.4511784511784512,6006
confidence_lcb164_m2p5_r0_g0p7,B_m2_g0.85_pm1,predicted_delta_gate_ev_margin,208,183,110,0.6010928961748634,0.5288461538461539,0.3914590747330961,6006
confidence_lcb164_m2p5_r0_g0p7,C_m2_g0.85_k1,predicted_delta_gate_rank_guard,208,278,162,0.5827338129496403,0.7788461538461539,0.5,6006
confidence_lcb164_m2p5_r0_g0p7,C_m2_g0.85_k2,predicted_delta_gate_rank_guard,208,312,183,0.5865384615384616,0.8798076923076923,0.543026706231454,6006
confidence_lcb164_m2p5_r0_g0p7,C_m2_g0.85_k3,predicted_delta_gate_rank_guard,208,334,197,0.5898203592814372,0.9471153846153846,0.5710144927536231,6006
confidence_lcb164_m2p5_r0_g0p7,C_m2_g0.85_k5,predicted_delta_gate_rank_guard,208,341,202,0.592375366568915,0.9711538461538461,0.5821325648414986,6006
confidence_lcb164_m2p5_r0_g0p7,D_m2_g0.85_l0.5,runtime_lcb_proxy,208,289,182,0.629757785467128,0.875,0.5777777777777777,6006
confidence_lcb164_m2p5_r0_g0p7,D_m2_g0.85_l1,runtime_lcb_proxy,208,276,178,0.644927536231884,0.8557692307692307,0.5816993464052288,6006
confidence_lcb164_m2p5_r0_g0p7,D_m2_g0.85_l1.64,runtime_lcb_proxy,208,248,165,0.6653225806451613,0.7932692307692307,0.5670103092783505,6006
confidence_lcb164_m2p5_r0_g0p7,D_m2_g0.85_l1.96,runtime_lcb_proxy,208,240,161,0.6708333333333333,0.7740384615384616,0.5609756097560976,6006
confidence_lcb164_m2p5_r0_g0p7,E_m2_g0.85,source_filtered_runtime_proxy,208,252,147,0.5833333333333334,0.7067307692307693,0.4696485623003195,6006
confidence_lcb164_m2p5_r0_g0p7,A_m2_g0.9,predicted_delta_gate,208,343,204,0.5947521865889213,0.9807692307692307,0.5878962536023055,6006
confidence_lcb164_m2p5_r0_g0p7,B_m2_g0.9_pm0.25,predicted_delta_gate_ev_margin,208,292,180,0.6164383561643836,0.8653846153846154,0.5625,6006
confidence_lcb164_m2p5_r0_g0p7,B_m2_g0.9_pm0.5,predicted_delta_gate_ev_margin,208,257,153,0.5953307392996109,0.7355769230769231,0.49038461538461536,6006
confidence_lcb164_m2p5_r0_g0p7,B_m2_g0.9_pm0.75,predicted_delta_gate_ev_margin,208,219,132,0.6027397260273972,0.6346153846153846,0.44745762711864406,6006
confidence_lcb164_m2p5_r0_g0p7,B_m2_g0.9_pm1,predicted_delta_gate_ev_margin,208,180,109,0.6055555555555555,0.5240384615384616,0.3906810035842294,6006
confidence_lcb164_m2p5_r0_g0p7,C_m2_g0.9_k1,predicted_delta_gate_rank_guard,208,273,160,0.5860805860805861,0.7692307692307693,0.4984423676012461,6006
confidence_lcb164_m2p5_r0_g0p7,C_m2_g0.9_k2,predicted_delta_gate_rank_guard,208,307,181,0.5895765472312704,0.8701923076923077,0.5419161676646707,6006
confidence_lcb164_m2p5_r0_g0p7,C_m2_g0.9_k3,predicted_delta_gate_rank_guard,208,328,195,0.5945121951219512,0.9375,0.5718475073313783,6006
confidence_lcb164_m2p5_r0_g0p7,C_m2_g0.9_k5,predicted_delta_gate_rank_guard,208,335,200,0.5970149253731343,0.9615384615384616,0.5830903790087464,6006
confidence_lcb164_m2p5_r0_g0p7,D_m2_g0.9_l0.5,runtime_lcb_proxy,208,284,180,0.6338028169014085,0.8653846153846154,0.5769230769230769,6006
confidence_lcb164_m2p5_r0_g0p7,D_m2_g0.9_l1,runtime_lcb_proxy,208,271,176,0.6494464944649446,0.8461538461538461,0.5808580858085809,6006
confidence_lcb164_m2p5_r0_g0p7,D_m2_g0.9_l1.64,runtime_lcb_proxy,208,243,163,0.6707818930041153,0.7836538461538461,0.5659722222222222,6006
confidence_lcb164_m2p5_r0_g0p7,D_m2_g0.9_l1.96,runtime_lcb_proxy,208,236,159,0.673728813559322,0.7644230769230769,0.5578947368421052,6006
confidence_lcb164_m2p5_r0_g0p7,E_m2_g0.9,source_filtered_runtime_proxy,208,247,145,0.5870445344129555,0.6971153846153846,0.46774193548387094,6006
confidence_lcb164_m2p5_r0_g0p7,A_m2.25_g0.7,predicted_delta_gate,208,301,208,0.6910299003322259,1.0,0.6910299003322259,6006
confidence_lcb164_m2p5_r0_g0p7,B_m2.25_g0.7_pm0.25,predicted_delta_gate_ev_margin,208,258,184,0.7131782945736435,0.8846153846153846,0.6524822695035462,6006
confidence_lcb164_m2p5_r0_g0p7,B_m2.25_g0.7_pm0.5,predicted_delta_gate_ev_margin,208,227,157,0.6916299559471366,0.7548076923076923,0.564748201438849,6006
confidence_lcb164_m2p5_r0_g0p7,B_m2.25_g0.7_pm0.75,predicted_delta_gate_ev_margin,208,190,136,0.7157894736842105,0.6538461538461539,0.5190839694656488,6006
confidence_lcb164_m2p5_r0_g0p7,B_m2.25_g0.7_pm1,predicted_delta_gate_ev_margin,208,157,112,0.7133757961783439,0.5384615384615384,0.4426877470355731,6006
confidence_lcb164_m2p5_r0_g0p7,C_m2.25_g0.7_k1,predicted_delta_gate_rank_guard,208,237,164,0.6919831223628692,0.7884615384615384,0.5836298932384342,6006
confidence_lcb164_m2p5_r0_g0p7,C_m2.25_g0.7_k2,predicted_delta_gate_rank_guard,208,272,185,0.6801470588235294,0.8894230769230769,0.6271186440677966,6006
confidence_lcb164_m2p5_r0_g0p7,C_m2.25_g0.7_k3,predicted_delta_gate_rank_guard,208,292,199,0.6815068493150684,0.9567307692307693,0.6611295681063123,6006
confidence_lcb164_m2p5_r0_g0p7,C_m2.25_g0.7_k5,predicted_delta_gate_rank_guard,208,297,204,0.6868686868686869,0.9807692307692307,0.6777408637873754,6006
confidence_lcb164_m2p5_r0_g0p7,D_m2.25_g0.7_l0.5,runtime_lcb_proxy,208,245,183,0.746938775510204,0.8798076923076923,0.6777777777777778,6006
confidence_lcb164_m2p5_r0_g0p7,D_m2.25_g0.7_l1,runtime_lcb_proxy,208,231,174,0.7532467532467533,0.8365384615384616,0.6566037735849056,6006
confidence_lcb164_m2p5_r0_g0p7,D_m2.25_g0.7_l1.64,runtime_lcb_proxy,208,216,163,0.7546296296296297,0.7836538461538461,0.6245210727969349,6006
confidence_lcb164_m2p5_r0_g0p7,D_m2.25_g0.7_l1.96,runtime_lcb_proxy,208,205,155,0.7560975609756098,0.7451923076923077,0.6007751937984496,6006
confidence_lcb164_m2p5_r0_g0p7,E_m2.25_g0.7,source_filtered_runtime_proxy,208,219,149,0.680365296803653,0.7163461538461539,0.5359712230215827,6006
confidence_lcb164_m2p5_r0_g0p7,A_m2.25_g0.75,predicted_delta_gate,208,299,207,0.6923076923076923,0.9951923076923077,0.69,6006
confidence_lcb164_m2p5_r0_g0p7,B_m2.25_g0.75_pm0.25,predicted_delta_gate_ev_margin,208,256,183,0.71484375,0.8798076923076923,0.6512455516014235,6006
confidence_lcb164_m2p5_r0_g0p7,B_m2.25_g0.75_pm0.5,predicted_delta_gate_ev_margin,208,225,156,0.6933333333333334,0.75,0.5631768953068592,6006
confidence_lcb164_m2p5_r0_g0p7,B_m2.25_g0.75_pm0.75,predicted_delta_gate_ev_margin,208,188,135,0.7180851063829787,0.6490384615384616,0.5172413793103449,6006
confidence_lcb164_m2p5_r0_g0p7,B_m2.25_g0.75_pm1,predicted_delta_gate_ev_margin,208,156,111,0.7115384615384616,0.5336538461538461,0.43873517786561267,6006
confidence_lcb164_m2p5_r0_g0p7,C_m2.25_g0.75_k1,predicted_delta_gate_rank_guard,208,235,163,0.6936170212765957,0.7836538461538461,0.5821428571428572,6006
confidence_lcb164_m2p5_r0_g0p7,C_m2.25_g0.75_k2,predicted_delta_gate_rank_guard,208,270,184,0.6814814814814815,0.8846153846153846,0.6258503401360545,6006
confidence_lcb164_m2p5_r0_g0p7,C_m2.25_g0.75_k3,predicted_delta_gate_rank_guard,208,290,198,0.6827586206896552,0.9519230769230769,0.66,6006
confidence_lcb164_m2p5_r0_g0p7,C_m2.25_g0.75_k5,predicted_delta_gate_rank_guard,208,295,203,0.688135593220339,0.9759615384615384,0.6766666666666666,6006
confidence_lcb164_m2p5_r0_g0p7,D_m2.25_g0.75_l0.5,runtime_lcb_proxy,208,244,182,0.7459016393442623,0.875,0.674074074074074,6006
confidence_lcb164_m2p5_r0_g0p7,D_m2.25_g0.75_l1,runtime_lcb_proxy,208,230,173,0.7521739130434782,0.8317307692307693,0.6528301886792452,6006
confidence_lcb164_m2p5_r0_g0p7,D_m2.25_g0.75_l1.64,runtime_lcb_proxy,208,215,162,0.7534883720930232,0.7788461538461539,0.6206896551724138,6006
confidence_lcb164_m2p5_r0_g0p7,D_m2.25_g0.75_l1.96,runtime_lcb_proxy,208,204,154,0.7549019607843137,0.7403846153846154,0.5968992248062015,6006
confidence_lcb164_m2p5_r0_g0p7,E_m2.25_g0.75,source_filtered_runtime_proxy,208,217,148,0.6820276497695853,0.7115384615384616,0.5342960288808665,6006
confidence_lcb164_m2p5_r0_g0p7,A_m2.25_g0.8,predicted_delta_gate,208,293,207,0.7064846416382252,0.9951923076923077,0.7040816326530612,6006
confidence_lcb164_m2p5_r0_g0p7,B_m2.25_g0.8_pm0.25,predicted_delta_gate_ev_margin,208,254,183,0.7204724409448819,0.8798076923076923,0.6559139784946236,6006
confidence_lcb164_m2p5_r0_g0p7,B_m2.25_g0.8_pm0.5,predicted_delta_gate_ev_margin,208,224,156,0.6964285714285714,0.75,0.5652173913043478,6006
confidence_lcb164_m2p5_r0_g0p7,B_m2.25_g0.8_pm0.75,predicted_delta_gate_ev_margin,208,187,135,0.7219251336898396,0.6490384615384616,0.5192307692307693,6006
confidence_lcb164_m2p5_r0_g0p7,B_m2.25_g0.8_pm1,predicted_delta_gate_ev_margin,208,156,111,0.7115384615384616,0.5336538461538461,0.43873517786561267,6006
confidence_lcb164_m2p5_r0_g0p7,C_m2.25_g0.8_k1,predicted_delta_gate_rank_guard,208,233,163,0.6995708154506438,0.7836538461538461,0.5863309352517986,6006
confidence_lcb164_m2p5_r0_g0p7,C_m2.25_g0.8_k2,predicted_delta_gate_rank_guard,208,264,184,0.696969696969697,0.8846153846153846,0.6388888888888888,6006
confidence_lcb164_m2p5_r0_g0p7,C_m2.25_g0.8_k3,predicted_delta_gate_rank_guard,208,284,198,0.6971830985915493,0.9519230769230769,0.673469387755102,6006
confidence_lcb164_m2p5_r0_g0p7,C_m2.25_g0.8_k5,predicted_delta_gate_rank_guard,208,289,203,0.7024221453287197,0.9759615384615384,0.6904761904761905,6006
confidence_lcb164_m2p5_r0_g0p7,D_m2.25_g0.8_l0.5,runtime_lcb_proxy,208,242,182,0.7520661157024794,0.875,0.6791044776119403,6006
confidence_lcb164_m2p5_r0_g0p7,D_m2.25_g0.8_l1,runtime_lcb_proxy,208,228,173,0.7587719298245614,0.8317307692307693,0.6577946768060836,6006
confidence_lcb164_m2p5_r0_g0p7,D_m2.25_g0.8_l1.64,runtime_lcb_proxy,208,213,162,0.7605633802816901,0.7788461538461539,0.6254826254826255,6006
confidence_lcb164_m2p5_r0_g0p7,D_m2.25_g0.8_l1.96,runtime_lcb_proxy,208,203,154,0.7586206896551724,0.7403846153846154,0.5992217898832685,6006
confidence_lcb164_m2p5_r0_g0p7,E_m2.25_g0.8,source_filtered_runtime_proxy,208,215,148,0.6883720930232559,0.7115384615384616,0.5381818181818182,6006
confidence_lcb164_m2p5_r0_g0p7,A_m2.25_g0.85,predicted_delta_gate,208,288,206,0.7152777777777778,0.9903846153846154,0.7103448275862069,6006
confidence_lcb164_m2p5_r0_g0p7,B_m2.25_g0.85_pm0.25,predicted_delta_gate_ev_margin,208,249,182,0.7309236947791165,0.875,0.6618181818181819,6006
confidence_lcb164_m2p5_r0_g0p7,B_m2.25_g0.85_pm0.5,predicted_delta_gate_ev_margin,208,219,155,0.7077625570776256,0.7451923076923077,0.5698529411764706,6006
confidence_lcb164_m2p5_r0_g0p7,B_m2.25_g0.85_pm0.75,predicted_delta_gate_ev_margin,208,183,134,0.73224043715847,0.6442307692307693,0.5214007782101168,6006
confidence_lcb164_m2p5_r0_g0p7,B_m2.25_g0.85_pm1,predicted_delta_gate_ev_margin,208,152,110,0.7236842105263158,0.5288461538461539,0.44,6006
confidence_lcb164_m2p5_r0_g0p7,C_m2.25_g0.85_k1,predicted_delta_gate_rank_guard,208,228,162,0.7105263157894737,0.7788461538461539,0.5912408759124088,6006
confidence_lcb164_m2p5_r0_g0p7,C_m2.25_g0.85_k2,predicted_delta_gate_rank_guard,208,259,183,0.7065637065637066,0.8798076923076923,0.6443661971830986,6006
confidence_lcb164_m2p5_r0_g0p7,C_m2.25_g0.85_k3,predicted_delta_gate_rank_guard,208,279,197,0.7060931899641577,0.9471153846153846,0.6793103448275862,6006
confidence_lcb164_m2p5_r0_g0p7,C_m2.25_g0.85_k5,predicted_delta_gate_rank_guard,208,284,202,0.7112676056338029,0.9711538461538461,0.696551724137931,6006
confidence_lcb164_m2p5_r0_g0p7,D_m2.25_g0.85_l0.5,runtime_lcb_proxy,208,237,181,0.7637130801687764,0.8701923076923077,0.6856060606060606,6006
confidence_lcb164_m2p5_r0_g0p7,D_m2.25_g0.85_l1,runtime_lcb_proxy,208,223,172,0.7713004484304933,0.8269230769230769,0.6640926640926641,6006
confidence_lcb164_m2p5_r0_g0p7,D_m2.25_g0.85_l1.64,runtime_lcb_proxy,208,208,161,0.7740384615384616,0.7740384615384616,0.6313725490196078,6006
confidence_lcb164_m2p5_r0_g0p7,D_m2.25_g0.85_l1.96,runtime_lcb_proxy,208,198,153,0.7727272727272727,0.7355769230769231,0.6047430830039525,6006
confidence_lcb164_m2p5_r0_g0p7,E_m2.25_g0.85,source_filtered_runtime_proxy,208,210,147,0.7,0.7067307692307693,0.5424354243542435,6006
confidence_lcb164_m2p5_r0_g0p7,A_m2.25_g0.9,predicted_delta_gate,208,282,204,0.723404255319149,0.9807692307692307,0.7132867132867133,6006
confidence_lcb164_m2p5_r0_g0p7,B_m2.25_g0.9_pm0.25,predicted_delta_gate_ev_margin,208,244,180,0.7377049180327869,0.8653846153846154,0.6617647058823529,6006
confidence_lcb164_m2p5_r0_g0p7,B_m2.25_g0.9_pm0.5,predicted_delta_gate_ev_margin,208,215,153,0.7116279069767442,0.7355769230769231,0.5666666666666667,6006
confidence_lcb164_m2p5_r0_g0p7,B_m2.25_g0.9_pm0.75,predicted_delta_gate_ev_margin,208,179,132,0.7374301675977654,0.6346153846153846,0.5176470588235295,6006
confidence_lcb164_m2p5_r0_g0p7,B_m2.25_g0.9_pm1,predicted_delta_gate_ev_margin,208,149,109,0.7315436241610739,0.5240384615384616,0.43951612903225806,6006
confidence_lcb164_m2p5_r0_g0p7,C_m2.25_g0.9_k1,predicted_delta_gate_rank_guard,208,223,160,0.7174887892376681,0.7692307692307693,0.5904059040590406,6006
confidence_lcb164_m2p5_r0_g0p7,C_m2.25_g0.9_k2,predicted_delta_gate_rank_guard,208,254,181,0.7125984251968503,0.8701923076923077,0.6441281138790036,6006
confidence_lcb164_m2p5_r0_g0p7,C_m2.25_g0.9_k3,predicted_delta_gate_rank_guard,208,273,195,0.7142857142857143,0.9375,0.6818181818181818,6006
confidence_lcb164_m2p5_r0_g0p7,C_m2.25_g0.9_k5,predicted_delta_gate_rank_guard,208,278,200,0.7194244604316546,0.9615384615384616,0.6993006993006993,6006
confidence_lcb164_m2p5_r0_g0p7,D_m2.25_g0.9_l0.5,runtime_lcb_proxy,208,232,179,0.771551724137931,0.8605769230769231,0.685823754789272,6006
confidence_lcb164_m2p5_r0_g0p7,D_m2.25_g0.9_l1,runtime_lcb_proxy,208,218,170,0.7798165137614679,0.8173076923076923,0.6640625,6006
confidence_lcb164_m2p5_r0_g0p7,D_m2.25_g0.9_l1.64,runtime_lcb_proxy,208,204,159,0.7794117647058824,0.7644230769230769,0.6284584980237155,6006
confidence_lcb164_m2p5_r0_g0p7,D_m2.25_g0.9_l1.96,runtime_lcb_proxy,208,194,151,0.7783505154639175,0.7259615384615384,0.601593625498008,6006
confidence_lcb164_m2p5_r0_g0p7,E_m2.25_g0.9,source_filtered_runtime_proxy,208,205,145,0.7073170731707317,0.6971153846153846,0.5410447761194029,6006
confidence_lcb164_m2p5_r0_g0p7,A_m2.5_g0.7,predicted_delta_gate,208,236,208,0.8813559322033898,1.0,0.8813559322033898,6006
confidence_lcb164_m2p5_r0_g0p7,B_m2.5_g0.7_pm0.25,predicted_delta_gate_ev_margin,208,207,184,0.8888888888888888,0.8846153846153846,0.7965367965367965,6006
confidence_lcb164_m2p5_r0_g0p7,B_m2.5_g0.7_pm0.5,predicted_delta_gate_ev_margin,208,177,157,0.8870056497175142,0.7548076923076923,0.6885964912280702,6006
confidence_lcb164_m2p5_r0_g0p7,B_m2.5_g0.7_pm0.75,predicted_delta_gate_ev_margin,208,149,136,0.912751677852349,0.6538461538461539,0.6153846153846154,6006
confidence_lcb164_m2p5_r0_g0p7,B_m2.5_g0.7_pm1,predicted_delta_gate_ev_margin,208,122,112,0.9180327868852459,0.5384615384615384,0.5137614678899083,6006
confidence_lcb164_m2p5_r0_g0p7,C_m2.5_g0.7_k1,predicted_delta_gate_rank_guard,208,185,164,0.8864864864864865,0.7884615384615384,0.7161572052401747,6006
confidence_lcb164_m2p5_r0_g0p7,C_m2.5_g0.7_k2,predicted_delta_gate_rank_guard,208,211,185,0.8767772511848341,0.8894230769230769,0.7905982905982906,6006
confidence_lcb164_m2p5_r0_g0p7,C_m2.5_g0.7_k3,predicted_delta_gate_rank_guard,208,227,199,0.8766519823788547,0.9567307692307693,0.8432203389830508,6006
confidence_lcb164_m2p5_r0_g0p7,C_m2.5_g0.7_k5,predicted_delta_gate_rank_guard,208,232,204,0.8793103448275862,0.9807692307692307,0.864406779661017,6006
confidence_lcb164_m2p5_r0_g0p7,D_m2.5_g0.7_l0.5,runtime_lcb_proxy,208,189,168,0.8888888888888888,0.8076923076923077,0.7336244541484717,6006
confidence_lcb164_m2p5_r0_g0p7,D_m2.5_g0.7_l1,runtime_lcb_proxy,208,180,161,0.8944444444444445,0.7740384615384616,0.7092511013215859,6006
confidence_lcb164_m2p5_r0_g0p7,D_m2.5_g0.7_l1.64,runtime_lcb_proxy,208,162,147,0.9074074074074074,0.7067307692307693,0.6591928251121076,6006
confidence_lcb164_m2p5_r0_g0p7,D_m2.5_g0.7_l1.96,runtime_lcb_proxy,208,159,145,0.9119496855345912,0.6971153846153846,0.6531531531531531,6006
confidence_lcb164_m2p5_r0_g0p7,E_m2.5_g0.7,source_filtered_runtime_proxy,208,172,149,0.8662790697674418,0.7163461538461539,0.645021645021645,6006
confidence_lcb164_m2p5_r0_g0p7,A_m2.5_g0.75,predicted_delta_gate,208,235,207,0.8808510638297873,0.9951923076923077,0.8771186440677966,6006
confidence_lcb164_m2p5_r0_g0p7,B_m2.5_g0.75_pm0.25,predicted_delta_gate_ev_margin,208,206,183,0.8883495145631068,0.8798076923076923,0.7922077922077922,6006
confidence_lcb164_m2p5_r0_g0p7,B_m2.5_g0.75_pm0.5,predicted_delta_gate_ev_margin,208,176,156,0.8863636363636364,0.75,0.6842105263157895,6006
confidence_lcb164_m2p5_r0_g0p7,B_m2.5_g0.75_pm0.75,predicted_delta_gate_ev_margin,208,148,135,0.9121621621621622,0.6490384615384616,0.6108597285067874,6006
confidence_lcb164_m2p5_r0_g0p7,B_m2.5_g0.75_pm1,predicted_delta_gate_ev_margin,208,121,111,0.9173553719008265,0.5336538461538461,0.5091743119266054,6006
confidence_lcb164_m2p5_r0_g0p7,C_m2.5_g0.75_k1,predicted_delta_gate_rank_guard,208,184,163,0.8858695652173914,0.7836538461538461,0.7117903930131004,6006
confidence_lcb164_m2p5_r0_g0p7,C_m2.5_g0.75_k2,predicted_delta_gate_rank_guard,208,210,184,0.8761904761904762,0.8846153846153846,0.7863247863247863,6006
confidence_lcb164_m2p5_r0_g0p7,C_m2.5_g0.75_k3,predicted_delta_gate_rank_guard,208,226,198,0.8761061946902655,0.9519230769230769,0.8389830508474576,6006
confidence_lcb164_m2p5_r0_g0p7,C_m2.5_g0.75_k5,predicted_delta_gate_rank_guard,208,231,203,0.8787878787878788,0.9759615384615384,0.8601694915254238,6006
confidence_lcb164_m2p5_r0_g0p7,D_m2.5_g0.75_l0.5,runtime_lcb_proxy,208,188,167,0.8882978723404256,0.8028846153846154,0.7292576419213974,6006
confidence_lcb164_m2p5_r0_g0p7,D_m2.5_g0.75_l1,runtime_lcb_proxy,208,179,160,0.8938547486033519,0.7692307692307693,0.7048458149779736,6006
confidence_lcb164_m2p5_r0_g0p7,D_m2.5_g0.75_l1.64,runtime_lcb_proxy,208,161,146,0.906832298136646,0.7019230769230769,0.6547085201793722,6006
confidence_lcb164_m2p5_r0_g0p7,D_m2.5_g0.75_l1.96,runtime_lcb_proxy,208,158,144,0.9113924050632911,0.6923076923076923,0.6486486486486487,6006
confidence_lcb164_m2p5_r0_g0p7,E_m2.5_g0.75,source_filtered_runtime_proxy,208,171,148,0.8654970760233918,0.7115384615384616,0.6406926406926406,6006
confidence_lcb164_m2p5_r0_g0p7,A_m2.5_g0.8,predicted_delta_gate,208,233,207,0.8884120171673819,0.9951923076923077,0.8846153846153846,6006
confidence_lcb164_m2p5_r0_g0p7,B_m2.5_g0.8_pm0.25,predicted_delta_gate_ev_margin,208,204,183,0.8970588235294118,0.8798076923076923,0.7991266375545851,6006
