state_index,audit_groups,rank_high_mc,original_index,action,high_mc_ev,high_mc_se,mc512_ev,mc512_se,predicted_ev,predicted_delta,predicted_delta_reference,predicted_rank_score,is_baseline,is_stage8_candidate,is_model_top1,is_teacher_mc512_best,is_high_mc_best
5603,fired_teacher|suspected_false_positive,5,26,"Tc->bottom,Qc->bottom; discard=7c",12.407308324218748,0.24829797816391375,12.548199812499998,0.6852097119829154,9.01146411895752,5.781570911407471,5.904842853546143,2.2942872047424316,False,False,True,False,False
5603,fired_teacher|suspected_false_positive,6,8,"7c->bottom,Tc->bottom; discard=Qc",12.361692553710936,0.24818163647325917,12.4060048203125,0.6957493661140859,6.817739486694336,5.288639545440674,5.466189861297607,2.474764347076416,True,False,False,False,False
5603,fired_teacher|suspected_false_positive,7,6,"7c->bottom,Tc->top; discard=Qc",10.42591003515625,0.28248606246289976,10.7554473046875,0.7691726427412816,1.5851011276245117,3.186131477355957,3.3406128883361816,-0.22646045684814453,False,False,False,False,False
5603,fired_teacher|suspected_false_positive,8,24,"Tc->bottom,Qc->top; discard=7c",7.235903295898437,0.28469428126365376,6.320750140625,0.7860834800876083,3.212806224822998,3.387446880340576,3.344021797180176,0.8040118217468262,False,False,False,False,False
5603,fired_teacher|suspected_false_positive,9,14,"7c->middle,Qc->bottom; discard=Tc",4.41444266015625,0.270001895881088,3.9489939843749995,0.744038190413896,0.9993319511413574,1.91387939453125,1.8690357208251953,-0.1524181365966797,False,False,False,False,False
5603,fired_teacher|suspected_false_positive,10,25,"Tc->bottom,Qc->middle; discard=7c",4.380545639648437,0.2666557628459768,3.9779077265624996,0.7384268034627476,0.6445317268371582,1.8135170936584473,1.8286614418029785,-0.364959716796875,False,False,False,False,False
5603,fired_teacher|suspected_false_positive,11,5,"7c->middle,Tc->bottom; discard=Qc",4.336915772460937,0.27036323409848445,3.8349464687499997,0.7501816768190582,1.391768455505371,1.8654389381408691,1.875636100769043,-0.15751171112060547,False,False,False,False,False
5603,fired_teacher|suspected_false_positive,12,23,"Tc->middle,Qc->bottom; discard=7c",4.333938193359375,0.270345495175205,3.9919627343749995,0.7418264814132893,0.28363943099975586,1.198779582977295,1.2812013626098633,-0.7111325263977051,False,False,False,False,False
5603,fired_teacher|suspected_false_positive,13,20,"Tc->top,Qc->bottom; discard=7c",2.7689425029296872,0.257795409082882,2.5973105781249997,0.7019189428215913,-0.34978199005126953,1.0878410339355469,1.1759905815124512,-1.0476059913635254,False,False,False,False,False
5603,fired_teacher|suspected_false_positive,14,11,"7c->top,Qc->bottom; discard=Tc",2.5596952568359375,0.25826494023679863,2.4242487187499995,0.7136642736661437,-1.3624601364135742,0.9085502624511719,0.9219088554382324,-0.8448629379272461,False,False,False,False,False
5603,fired_teacher|suspected_false_positive,15,2,"7c->top,Tc->bottom; discard=Qc",2.5433904091796875,0.2584809379337631,2.0973105781249997,0.7172824610811545,-0.8748493194580078,0.6246962547302246,0.7042031288146973,-1.0014028549194336,False,False,False,False,False
5603,fired_teacher|suspected_false_positive,16,12,"7c->middle,Qc->top; discard=Tc",-3.7672356494140624,0.25161050778431304,-4.203320828125,0.681529938540656,-1.0981543064117432,0.9870071411132812,0.9125518798828125,-0.7381329536437988,False,False,False,False,False
5603,fired_teacher|suspected_false_positive,17,21,"Tc->middle,Qc->top; discard=7c",-3.7870016748046873,0.2538754690825705,-4.2493921015625,0.6886960082840928,-1.1133971214294434,1.0460739135742188,1.0265007019042969,-0.5458693504333496,False,False,False,False,False
5603,fired_teacher|suspected_false_positive,18,4,"7c->middle,Tc->middle; discard=Qc",-5.1216384462890625,0.23335089639260967,-5.3351048359375,0.6294214439255909,-2.791839838027954,-0.6323821544647217,-0.582465648651123,-2.012697696685791,False,False,False,False,False
5603,fired_teacher|suspected_false_positive,19,22,"Tc->middle,Qc->middle; discard=7c",-5.202171008789063,0.23384257796670474,-5.68900359375,0.6292244476412989,-2.189204692840576,0.19420623779296875,0.1949787139892578,-1.3547906875610352,False,False,False,False,False
5603,fired_teacher|suspected_false_positive,20,13,"7c->middle,Qc->middle; discard=Tc",-5.238265294921875,0.23229569708283573,-5.454666054687499,0.6270121454939799,-2.9307703971862793,-0.46376466751098633,-0.4694340229034424,-1.5449564456939697,False,False,False,False,False
5603,fired_teacher|suspected_false_positive,21,3,"7c->middle,Tc->top; discard=Qc",-5.4223588222656245,0.226340453454678,-5.655763007812499,0.6127024988158625,-4.038495063781738,-1.273918628692627,-1.252336025238037,-2.988429069519043,False,False,False,False,False
5603,fired_teacher|suspected_false_positive,22,1,"7c->top,Tc->middle; discard=Qc",-5.600528904296874,0.2258199489821416,-5.950647421875,0.6142803973954143,-5.555912017822266,-1.8209009170532227,-1.7224116325378418,-3.1340739727020264,False,False,False,False,False
5603,fired_teacher|suspected_false_positive,23,19,"Tc->top,Qc->middle; discard=7c",-5.602888575195312,0.2259024263147986,-5.99870928125,0.6132230797666463,-3.1668858528137207,0.043883323669433594,-0.016783714294433594,-2.0188534259796143,False,False,False,False,False
5603,fired_teacher|suspected_false_positive,24,10,"7c->top,Qc->middle; discard=Tc",-5.772910916015625,0.22458196286972282,-6.08269365625,0.6062328236132025,-4.3105902671813965,-0.325894832611084,-0.3634023666381836,-1.7288520336151123,False,False,False,False,False
5603,fired_teacher|suspected_false_positive,25,18,"Tc->top,Qc->top; discard=7c",-6.592703000976562,0.201068700675763,-6.444983875,0.5389211686021717,-5.301667213439941,-2.458580493927002,-2.3852264881134033,-4.069687843322754,False,False,False,False,False
5603,fired_teacher|suspected_false_positive,26,9,"7c->top,Qc->top; discard=Tc",-6.633627525390625,0.19987854018710172,-6.493812,0.5371693155485759,-7.290277481079102,-3.6752772331237793,-3.628971576690674,-4.758658409118652,False,False,False,False,False
5603,fired_teacher|suspected_false_positive,27,0,"7c->top,Tc->top; discard=Qc",-6.768967849609375,0.19857728200448235,-6.7031795078125,0.5351662536914743,-8.470852851867676,-4.852532863616943,-4.727828025817871,-6.401431083679199,False,False,False,False,False
6881,fired_teacher|suspected_false_positive,1,14,"5s->bottom,As->middle; discard=7s",8.479775104492187,0.28331230010812175,8.41019034375,0.8003876248119278,7.175368309020996,5.200107097625732,5.198093891143799,-2.1887407302856445,False,False,False,True,True
6881,fired_teacher|suspected_false_positive,2,19,"7s->middle,As->middle; discard=5s",8.251743499023437,0.2976028063865944,8.2572676328125,0.8403580561902736,7.392433166503906,5.766700267791748,5.653078556060791,-0.8060135841369629,False,False,False,False,False
6881,fired_teacher|suspected_false_positive,3,11,"5s->middle,As->middle; discard=7s",8.069781680664063,0.29825455072238816,7.917461343749999,0.8444489967208225,7.072787284851074,4.645533084869385,4.582971096038818,-1.9447062015533447,True,False,False,False,False
6881,fired_teacher|suspected_false_positive,4,16,"7s->top,As->middle; discard=5s",7.639197222656249,0.30261363670737845,7.427685023437499,0.8661032716680787,7.094829559326172,5.684361934661865,5.606612682342529,-1.248013973236084,False,False,False,False,False
6881,fired_teacher|suspected_false_positive,5,22,"7s->bottom,As->middle; discard=5s",6.908959630859375,0.2944966345229858,6.483521921875,0.8287281312051508,7.407778739929199,5.818506717681885,5.672776699066162,-1.0956459045410156,False,True,True,False,False
6881,fired_teacher|suspected_false_positive,6,8,"5s->top,As->middle; discard=7s",6.893387625976562,0.3073236880638494,6.6141480078125,0.8705250852726524,6.141024589538574,4.575523853302002,4.600337505340576,-2.0771749019622803,False,False,False,False,False
6881,fired_teacher|suspected_false_positive,7,10,"5s->middle,As->top; discard=7s",-5.8837795,0.31113298190193844,-5.8407769062499995,0.8921719243395878,-5.9648051261901855,-5.505433082580566,-5.684096336364746,-8.962422370910645,False,False,False,False,False
6881,fired_teacher|suspected_false_positive,8,6,"5s->bottom,7s->middle; discard=As",-5.904836467773437,0.3027315942523287,-5.5576861640625,0.8785322509727063,-5.628609657287598,-2.5450098514556885,-2.652379274368286,-6.616639137268066,False,False,False,False,False
6881,fired_teacher|suspected_false_positive,9,5,"5s->bottom,7s->top; discard=As",-5.9892518671875,0.30426291525606813,-5.9346018281249995,0.9020225141617932,-6.305092811584473,-3.0056772232055664,-3.225912094116211,-7.672904014587402,False,False,False,False,False
6881,fired_teacher|suspected_false_positive,10,13,"5s->bottom,As->top; discard=7s",-6.022593984375,0.3030136490590028,-5.950609960937499,0.8976860940526855,-6.5045671463012695,-5.136984825134277,-5.303186893463135,-8.960311889648438,False,False,False,False,False
6881,fired_teacher|suspected_false_positive,11,4,"5s->middle,7s->bottom; discard=As",-6.095621192382812,0.3017417171781424,-5.6580618046875,0.8645105300567767,-4.857857704162598,-3.9669554233551025,-4.08840274810791,-7.611190319061279,False,False,False,False,False
6881,fired_teacher|suspected_false_positive,12,2,"5s->middle,7s->top; discard=As",-6.139802345703124,0.3083549075330506,-5.5966737421875,0.9037693845755024,-4.211450099945068,-2.3585543632507324,-2.45548939704895,-6.259359836578369,False,False,False,False,False
6881,fired_teacher|suspected_false_positive,13,18,"7s->middle,As->top; discard=5s",-6.314784551757812,0.3060592715024016,-6.001699421874999,0.8866661165062362,-6.432623863220215,-3.733790874481201,-3.8430519104003906,-6.657610893249512,False,False,False,False,False
6881,fired_teacher|suspected_false_positive,14,21,"7s->bottom,As->top; discard=5s",-6.517588358398437,0.2997259707261511,-6.6157469375,0.882658873030907,-6.622861385345459,-5.31289005279541,-5.498701095581055,-8.42470645904541,False,False,False,False,False
6881,fired_teacher|suspected_false_positive,15,0,"5s->top,7s->middle; discard=As",-6.59169366015625,0.3033332873329208,-6.1196531875,0.8775004578207655,-5.220635890960693,-2.1380627155303955,-2.166604518890381,-5.838212490081787,False,False,False,False,False
6881,fired_teacher|suspected_false_positive,16,12,"5s->middle,As->bottom; discard=7s",-6.8318416171875,0.2998364728170443,-6.803592609374999,0.8695947708497552,-7.8009748458862305,-5.473084449768066,-5.607851982116699,-9.210988998413086,False,False,False,False,False
6881,fired_teacher|suspected_false_positive,17,1,"5s->top,7s->bottom; discard=As",-6.839663482421875,0.297289522731879,-6.4579644062499995,0.8697876359886417,-5.771595478057861,-4.368475437164307,-4.562503337860107,-8.136219024658203,False,False,False,False,False
6881,fired_teacher|suspected_false_positive,18,3,"5s->middle,7s->middle; discard=As",-6.9605526835937495,0.30361200754591383,-6.4360219765624995,0.8748050892443818,-6.020296573638916,-4.026713848114014,-4.120710372924805,-7.442446708679199,False,False,False,False,False
6881,fired_teacher|suspected_false_positive,19,20,"7s->middle,As->bottom; discard=5s",-7.288476751953125,0.29695290334498065,-7.1023832734375,0.8719448060079282,-7.19777774810791,-3.406614303588867,-3.452235460281372,-6.792806625366211,False,False,False,False,False
6881,fired_teacher|suspected_false_positive,20,17,"7s->top,As->bottom; discard=5s",-7.461012869140625,0.29675887941157775,-7.2574464140625,0.872611977224098,-7.698606491088867,-3.6593031883239746,-3.8759288787841797,-7.876744270324707,False,False,False,False,False
6881,fired_teacher|suspected_false_positive,21,9,"5s->top,As->bottom; discard=7s",-7.470333421875,0.2945163553765162,-7.22581328125,0.8634329116475534,-7.704571723937988,-4.494024276733398,-4.648136138916016,-8.610725402832031,False,False,False,False,False
6881,fired_teacher|suspected_false_positive,22,7,"5s->bottom,7s->bottom; discard=As",-13.780058287109375,0.24287125124717684,-14.0189574453125,0.6933048921298711,-10.980279922485352,-9.669240951538086,-9.831172943115234,-14.303943634033203,False,False,False,False,False
6881,fired_teacher|suspected_false_positive,23,23,"7s->bottom,As->bottom; discard=5s",-13.864617361328124,0.2430543788494991,-14.1962712265625,0.6912453710367384,-12.00779914855957,-10.297098159790039,-10.440200805664062,-14.512784004211426,False,False,False,False,False
6881,fired_teacher|suspected_false_positive,24,15,"5s->bottom,As->bottom; discard=7s",-13.964313154296875,0.24333479300937283,-14.13534121875,0.6909761397491248,-12.348727226257324,-10.396993637084961,-10.486400604248047,-15.2748441696167,False,False,False,False,False
13787,fired_teacher,1,23,"Td->bottom,9c->bottom; discard=5c",18.457596439453123,0.22874597385116202,17.6769903125,0.6760289492241918,15.73546314239502,5.696828365325928,5.539897441864014,-1.1822385787963867,False,True,True,True,True
13787,fired_teacher,2,22,"Td->bottom,9c->middle; discard=5c",7.988228504882812,0.25123049548541493,7.1804129375,0.7145875116863046,8.320712089538574,-0.11182689666748047,-0.023052692413330078,-5.012306213378906,False,False,False,False,False
13787,fired_teacher,3,4,"5c->middle,Td->bottom; discard=9c",7.918064362304687,0.24981122680383563,7.0886160625,0.7030204029011207,6.844198226928711,-1.2375109195709229,-1.2519276142120361,-6.777557373046875,False,False,False,False,False
13787,fired_teacher,4,1,"5c->top,Td->bottom; discard=9c",7.289170029296875,0.2528943868014328,6.398125921875,0.7086125033192393,5.166436195373535,-2.451328754425049,-2.508841037750244,-7.7104387283325195,False,False,False,False,False
13787,fired_teacher,5,21,"Td->bottom,9c->top; discard=5c",7.152470009765625,0.25235241316221557,5.9872408671874995,0.6984682908822549,6.060637474060059,-1.6042695045471191,-1.571993350982666,-6.728100299835205,False,False,False,False,False
13787,fired_teacher,6,12,"5c->middle,9c->bottom; discard=Td",6.643906357421875,0.24395189188462024,6.3285047656249995,0.7156631583100584,7.855930328369141,0.008929252624511719,-0.020747661590576172,-5.96226692199707,True,False,False,False,False
13787,fired_teacher,7,20,"Td->middle,9c->bottom; discard=5c",6.531271111328125,0.2440006557300439,6.488240421875,0.7182866564607749,8.230449676513672,0.8890132904052734,0.9392638206481934,-5.02052116394043,False,False,False,False,False
13787,fired_teacher,8,17,"Td->top,9c->bottom; discard=5c",6.157308547851562,0.2445503257908245,5.6496959140625,0.7174539396392092,6.474054336547852,-1.5087685585021973,-1.5936999320983887,-7.055029392242432,False,False,False,False,False
13787,fired_teacher,9,9,"5c->top,9c->bottom; discard=Td",5.234654720703125,0.24600842515190569,5.0400501640624995,0.7206332121057865,5.673471450805664,-1.8467166423797607,-1.9210999011993408,-7.637918472290039,False,False,False,False,False
13787,fired_teacher,10,19,"Td->middle,9c->middle; discard=5c",3.5208124326171872,0.23504844860952367,2.8016105468749997,0.6707248656871071,3.3841919898986816,-4.450829029083252,-4.599185943603516,-8.930743217468262,False,False,False,False,False
13787,fired_teacher,11,11,"5c->middle,9c->middle; discard=Td",3.51963962109375,0.2349500530379433,2.8586343046875,0.6692240607175429,3.40126371383667,-5.61091423034668,-5.782931804656982,-10.341215133666992,False,False,False,False,False
13787,fired_teacher,12,3,"5c->middle,Td->middle; discard=9c",3.519587046875,0.2354621733367332,2.8746424375,0.6763863971187549,2.8641862869262695,-4.902892589569092,-5.059870719909668,-9.911277770996094,False,False,False,False,False
13787,fired_teacher,13,10,"5c->middle,9c->top; discard=Td",3.420987012695312,0.23502928360545297,2.9281805390624998,0.6675878878526971,3.0309925079345703,-4.31160306930542,-4.442298889160156,-8.921868324279785,False,False,False,False,False
13787,fired_teacher,14,2,"5c->middle,Td->top; discard=9c",3.4133520312499996,0.2346657006072035,2.8094230468749997,0.6690638097640651,2.5160531997680664,-4.841555595397949,-5.014606475830078,-9.531930923461914,False,False,False,False,False
13787,fired_teacher,15,16,"Td->top,9c->middle; discard=5c",3.3589227197265625,0.23564240342339343,2.77545365625,0.6797618371880833,2.5093936920166016,-5.183085918426514,-5.297144412994385,-9.858320236206055,False,False,False,False,False
13787,fired_teacher,16,18,"Td->middle,9c->top; discard=5c",3.288676841796875,0.2348152987415307,2.5704129921875,0.6618917592998939,3.367056369781494,-3.606579303741455,-3.6437273025512695,-8.033369064331055,False,False,False,False,False
13787,fired_teacher,17,0,"5c->top,Td->middle; discard=9c",2.786392092773437,0.23209222830996293,1.87283915625,0.6603100053008553,1.8881754875183105,-4.580881595611572,-4.644923686981201,-9.377714157104492,False,False,False,False,False
13787,fired_teacher,18,8,"5c->top,9c->middle; discard=Td",2.651755029296875,0.23253240844610892,1.9818310234374998,0.6606354199148563,2.042454719543457,-5.198587417602539,-5.242115497589111,-9.816854476928711,False,False,False,False,False
13787,fired_teacher,19,14,"5c->bottom,9c->middle; discard=Td",0.4902290742187499,0.21111045461083958,0.4784577499999999,0.6165006087431505,-0.19306039810180664,-8.884088516235352,-8.914604187011719,-12.92839241027832,False,False,False,False,False
13787,fired_teacher,20,6,"5c->bottom,Td->middle; discard=9c",0.4724021259765624,0.21036517008946248,0.5378177656249999,0.6207612440126932,-0.7435643672943115,-8.476489067077637,-8.476333618164062,-12.727577209472656,False,False,False,False,False
13787,fired_teacher,21,5,"5c->bottom,Td->top; discard=9c",0.08720909374999991,0.20808377814503212,0.5116608749999999,0.6143018673844831,-1.655122995376587,-9.851563453674316,-9.968902587890625,-14.540261268615723,False,False,False,False,False
13787,fired_teacher,22,13,"5c->bottom,9c->top; discard=Td",0.027997435546874914,0.2077691621921965,0.5210433671874999,0.6160091960806425,-0.8055343627929688,-9.123939514160156,-9.19472885131836,-13.318528175354004,False,False,False,False,False
13787,fired_teacher,23,15,"5c->bottom,9c->bottom; discard=Td",-6.81398421875,0.1051356579164896,-7.307527796875,0.3152705980660618,-6.438729763031006,-15.167802810668945,-15.028921127319336,-19.689781188964844,False,False,False,False,False
13787,fired_teacher,24,7,"5c->bottom,Td->bottom; discard=9c",-6.819939376953125,0.10540689919359868,-7.346590296875,0.3148637011817734,-5.6559672355651855,-14.620256423950195,-14.506448745727539,-19.09567642211914,False,False,False,False,False
8615,fired_teacher,1,7,"8d->bottom,7d->bottom; discard=2c",12.354867270507812,0.28721696109119804,12.7190923046875,0.8156000350138877,9.65153694152832,5.5704665184021,5.3564534187316895,-0.06870222091674805,False,True,True,True,True
8615,fired_teacher,2,6,"8d->bottom,7d->middle; discard=2c",2.856273765625,0.3069780058450013,3.296771140625,0.8453270231495548,1.9553580284118652,-0.4604511260986328,-0.5251545906066895,-4.442610263824463,False,False,False,False,False
8615,fired_teacher,3,14,"8d->bottom,2c->middle; discard=7d",2.8195136796875,0.30749135987045495,3.3811386484375,0.844676721680527,1.8012728691101074,-1.0351896286010742,-1.0743112564086914,-5.404807090759277,True,False,False,False,False
8615,fired_teacher,4,22,"7d->bottom,2c->middle; discard=8d",2.7640645966796877,0.3111617912969179,3.45769365625,0.8828666764539155,1.4719557762145996,-0.8516738414764404,-1.039104700088501,-5.220654010772705,False,False,False,False,False
8615,fired_teacher,5,5,"8d->bottom,7d->top; discard=2c",2.666120997070313,0.30777488104225986,3.359271140625,0.8397076383714321,0.37202978134155273,-2.0201847553253174,-2.036792755126953,-5.729569435119629,False,False,False,False,False
8615,fired_teacher,6,4,"8d->middle,7d->bottom; discard=2c",2.6632006748046875,0.3109429218289949,3.3706067578125,0.886816824339022,1.2544941902160645,-0.5248260498046875,-0.5404453277587891,-4.671926498413086,False,False,False,False,False
8615,fired_teacher,7,13,"8d->bottom,2c->top; discard=7d",2.5076445703125,0.3090915736957648,2.7066191796875,0.8503506043497326,0.36798524856567383,-1.7957568168640137,-1.7632083892822266,-6.037846565246582,False,False,False,False,False
8615,fired_teacher,8,1,"8d->top,7d->bottom; discard=2c",2.4304237626953125,0.3117706469434698,2.9651979453125,0.8742503598023316,1.2909798622131348,-0.7561657428741455,-0.7990782260894775,-4.812907695770264,False,False,False,False,False
8615,fired_teacher,9,21,"7d->bottom,2c->top; discard=8d",2.428221814453125,0.31297980215787424,2.8437210625000002,0.8819056471127334,0.14037084579467773,-1.8084635734558105,-1.931013584136963,-6.216329574584961,False,False,False,False,False
8615,fired_teacher,10,20,"7d->middle,2c->bottom; discard=8d",-2.1402148369140623,0.292649393461433,-0.2013591796874999,0.8174142133897547,-5.407639503479004,-7.275295257568359,-7.4208526611328125,-10.74129867553711,False,False,False,False,False
8615,fired_teacher,11,12,"8d->middle,2c->bottom; discard=7d",-2.217641258789062,0.2928280532560585,-0.21579732031249987,0.8159903809601127,-5.682682037353516,-6.890435695648193,-6.862307071685791,-10.273021697998047,False,False,False,False,False
8615,fired_teacher,12,17,"7d->top,2c->bottom; discard=8d",-2.5045075585937497,0.29201470761511705,-0.7258711562499999,0.8103067185292876,-6.128077507019043,-8.486983299255371,-8.54073715209961,-11.733707427978516,False,False,False,False,False
8615,fired_teacher,13,9,"8d->top,2c->bottom; discard=7d",-2.641059220703125,0.2910057128499053,-1.2254131015624998,0.7930818904122852,-4.646027565002441,-7.108061790466309,-7.196272373199463,-10.341314315795898,False,False,False,False,False
8615,fired_teacher,14,11,"8d->middle,2c->middle; discard=7d",-3.169177115234375,0.2880260128755271,-1.3432919453124998,0.7949540081196645,-3.706286907196045,-6.650051116943359,-6.7469682693481445,-10.53388500213623,False,False,False,False,False
8615,fired_teacher,15,3,"8d->middle,7d->middle; discard=2c",-3.183093130859375,0.2872067050972493,-1.3136119375,0.7943515493756207,-4.3359599113464355,-7.345730781555176,-7.468682289123535,-11.09854793548584,False,False,False,False,False
8615,fired_teacher,16,19,"7d->middle,2c->middle; discard=8d",-3.220441963867187,0.2887829490378126,-1.4299957109374999,0.8047546007383465,-4.859920024871826,-8.896842956542969,-9.035993576049805,-12.415510177612305,False,False,False,False,False
8615,fired_teacher,17,2,"8d->middle,7d->top; discard=2c",-3.405807703125,0.2899941282605168,-1.8322645390624999,0.8107057612651073,-3.4506235122680664,-6.136152267456055,-6.30247688293457,-9.333023071289062,False,False,False,False,False
8615,fired_teacher,18,16,"7d->top,2c->middle; discard=8d",-3.4373450527343747,0.28894110855921423,-1.731505765625,0.8002768914113567,-3.481919527053833,-7.60938835144043,-7.7468743324279785,-10.886215209960938,False,False,False,False,False
8615,fired_teacher,19,8,"8d->top,2c->middle; discard=7d",-3.5078444365234374,0.2871625922232415,-2.0291095703125,0.7996553573145837,-2.670335292816162,-5.731002330780029,-5.90527868270874,-9.322042465209961,False,False,False,False,False
8615,fired_teacher,20,0,"8d->top,7d->middle; discard=2c",-3.5552988183593746,0.28742374014048494,-2.2630639765625,0.7922697552342495,-2.9940202236175537,-5.496294975280762,-5.676928520202637,-8.79311466217041,False,False,False,False,False
8615,fired_teacher,21,10,"8d->middle,2c->top; discard=7d",-3.589181791015625,0.2879307401085211,-2.4282758749999998,0.8085901141232787,-3.265784740447998,-5.146522521972656,-5.243111610412598,-8.894140243530273,False,False,False,False,False
8615,fired_teacher,22,18,"7d->middle,2c->top; discard=8d",-3.608957181640625,0.28657734719298256,-2.63879278125,0.8020161317678475,-3.753065586090088,-7.148591995239258,-7.42087459564209,-11.035245895385742,False,False,False,False,False
8615,fired_teacher,23,23,"7d->bottom,2c->bottom; discard=8d",-10.832050230468749,0.2144143387872833,-9.399462625,0.5785126005655864,-10.745990753173828,-11.88847541809082,-11.911474227905273,-15.65393352508545,False,False,False,False,False
8615,fired_teacher,24,15,"8d->bottom,2c->bottom; discard=7d",-10.9151444609375,0.21474987403922546,-9.415087625,0.5796103563363435,-9.427188873291016,-12.119548797607422,-12.127674102783203,-16.022476196289062,False,False,False,False,False
